ID,Prob1
373, 0.38
374, 0.41
375, 0.42
376, 0.62
377, 0.34
378, 0.30
379, 0.12
380, 0.58
381, 0.20
382, 0.24
383, 0.24
384, 0.39
385, 0.28
386, 0.34
387, 0.43
388, 0.26
389, 0.79
390, 0.38
391, 0.17
392, 0.27
393, 0.32
394, 0.43
395, 0.20
396, 0.20
397, 0.03
398, 0.36
399, 0.20
400, 0.27
401, 0.50
402, 0.51
403, 0.19
404, 0.37
405, 0.21
406, 0.22
407, 0.21
408, 0.25
409, 0.29
410, 0.19
411, 0.48
412, 0.30
413, 0.53
414, 0.32
415, 0.18
416, 0.18
417, 0.41
418, 0.16
419, 0.26
420, 0.38
421, 0.56
422, 0.27
423, 0.34
424, 0.43
425, 0.26
426, 0.21
427, 0.25
428, 0.29
429, 0.74
430, 0.32
431, 0.62
432, 0.22
433, 0.37
434, 0.21
435, 0.08
436, 0.70
437, 0.34
438, 0.31
439, 0.28
440, 0.38
441, 0.25
442, 0.25
443, 0.40
444, 0.38
445, 0.28
446, 0.33
447, 0.30
448, 0.16
449, 0.26
450, 0.85
451, 0.13
452, 0.25
453, 0.65
454, 0.36
455, 0.75
456, 0.49
457, 0.27
458, 0.16
459, 0.22
460, 0.20
461, 0.29
462, 0.15
463, 0.73
464, 0.17
465, 0.26
466, 0.85
467, 0.40
468, 0.21
469, 0.40
470, 0.40
471, 0.14
472, 0.33
473, 0.39
474, 0.28
475, 0.36
476, 0.16
477, 0.19
478, 0.30
479, 0.40
480, 0.23
481, 0.10
482, 0.06
483, 0.33
484, 0.71
485, 0.61
486, 0.32
487, 0.24
488, 0.37
489, 0.29
490, 0.37
491, 0.34
492, 0.20
493, 0.33
494, 0.22
495, 0.38
496, 0.45
497, 0.26
498, 0.96
499, 0.24
500, 0.27
501, 0.24
502, 0.66
503, 0.21
504, 0.23
505, 0.56
506, 0.23
507, 0.73
508, 0.33
509, 0.24
510, 0.25
511, 0.34
512, 0.21
513, 0.86
514, 0.24
515, 0.36
516, 0.23
517, 0.45
518, 0.61
519, 0.27
520, 0.26
521, 0.77
522, 0.36
523, 0.44
524, 0.38
525, 0.34
526, 0.74
527, 0.43
528, 0.19
529, 0.17
530, 0.26
531, 0.10
532, 0.10
533, 0.20
534, 0.70
535, 0.25
536, 0.51
537, 0.28
538, 0.32
539, 0.46
540, 0.48
541, 0.33
542, 0.26
543, 0.73
544, 0.29
545, 0.74
546, 0.24
547, 0.20
548, 0.21
549, 0.28
550, 0.14
551, 0.34
552, 0.29
553, 0.48
554, 0.25
555, 0.23
556, 0.32
557, 0.50
558, 0.36
559, 0.85
560, 0.22
561, 0.28
562, 0.22
563, 0.24
564, 0.77
565, 0.22
566, 0.21
567, 0.23
568, 0.49
569, 0.63
570, 0.16
571, 0.65
572, 0.08
573, 0.26
574, 0.50
575, 0.47
576, 0.34
577, 0.16
578, 0.17
579, 0.29
580, 0.32
581, 0.56
582, 0.29
583, 0.27
584, 0.32
585, 0.23
586, 0.20
587, 0.22
588, 0.68
589, 0.33
590, 0.77
591, 0.27
592, 0.29
593, 0.55
594, 0.53
595, 0.17
596, 0.36
597, 0.28
598, 0.31
599, 0.46
600, 0.48
601, 0.50
602, 0.31
603, 0.29
604, 0.37
605, 0.28
606, 0.16
607, 0.21
608, 0.37
609, 0.53
610, 0.52
611, 0.33
612, 0.31
613, 0.36
614, 0.40
615, 0.41
616, 0.43
617, 0.37
618, 0.80
619, 0.13
620, 0.29
621, 0.21
622, 0.67
623, 0.42
624, 0.22
625, 0.28
626, 0.00
627, 0.34
628, 0.30
629, 0.40
630, 0.13
631, 0.18
632, 0.62
633, 0.45
634, 0.56
635, 0.39
636, 0.65
637, 0.57
638, 0.10
639, 0.26
640, 0.10
641, 0.27
642, 0.24
643, 0.20
644, 0.25
645, 0.48
646, 0.43
647, 0.35
648, 0.17
649, 0.39
650, 0.45
651, 0.17
652, 0.49
653, 0.28
654, 0.56
655, 0.28
656, 0.33
657, 0.36
658, 0.01
659, 0.50
660, 0.66
661, 0.18
662, 0.27
663, 0.03
664, 0.48
665, 0.21
666, 0.31
667, 0.20
668, 0.28
669, 0.28
670, 0.23
671, 0.39
672, 0.40
673, 0.56
674, 0.27
675, 0.21
676, 0.59
677, 0.19
678, 0.21
679, 0.49
680, 0.36
681, 0.36
682, 0.21
683, 0.37
684, 0.18
685, 0.40
686, 0.12
687, 0.14
688, 0.28
689, 0.14
690, 0.13
691, 0.63
692, 0.23
693, 0.25
694, 0.43
695, 0.21
696, 0.22
697, 0.19
698, 0.84
699, 0.09
700, 0.44
701, 0.34
702, 0.71
703, 0.41
704, 0.42
705, 0.36
706, 0.43
707, 0.20
708, 0.52
709, 0.32
710, 0.60
711, 0.37
712, 0.22
713, 0.14
714, 0.16
715, 0.37
716, 0.76
717, 0.64
718, 0.59
719, 0.60
720, 0.48
721, 0.17
722, 0.24
723, 0.25
724, 0.21
725, 0.26
726, 0.40
727, 0.23
728, 0.34
729, 0.15
730, 0.19
731, 0.70
732, 0.14
733, 0.15
734, 0.43
735, 0.47
736, 0.17
737, 0.38
738, 0.47
739, 0.59
740, 0.29
741, 0.26
742, 0.71
743, 0.41
744, 0.35
745, 0.35
746, 0.81
747, 0.27
748, 0.33
749, 0.23
750, 0.21
751, 0.48
752, 0.24
753, 0.20
754, 0.48
755, 0.35
756, 0.46
757, 0.81
758, 0.43
759, 0.20
760, 0.46
761, 0.20
762, 0.21
763, 0.64
764, 0.27
765, 0.26
766, 0.79
767, 0.21
768, 0.33
769, 0.26
770, 0.31
771, 0.33
772, 0.28
773, 0.19
774, 0.32
775, 0.31
776, 0.51
777, 0.37
778, 0.34
779, 0.13
780, 0.76
781, 0.55
782, 0.29
783, 0.42
784, 0.44
785, 0.28
786, 0.53
787, 0.14
788, 0.22
789, 0.34
790, 0.32
791, 0.38
792, 0.22
793, 0.46
794, 0.28
795, 0.16
796, 0.29
797, 0.44
798, 0.24
799, 0.26
800, 0.44
801, 0.31
802, 0.70
803, 0.24
804, 0.74
805, 0.32
806, 0.41
807, 0.06
808, 0.21
809, 0.34
810, 0.38
811, 0.57
812, 0.35
813, 0.21
814, 0.31
815, 0.34
816, 0.27
817, 0.18
818, 0.36
819, 0.22
820, 0.77
821, 0.18
822, 0.17
823, 0.09
824, 0.30
825, 0.21
826, 0.16
827, 0.30
828, 0.42
829, 0.46
830, 0.20
831, 0.20
832, 0.73
833, 0.33
834, 0.41
835, 0.53
836, 0.34
837, 0.20
838, 0.30
839, 0.20
840, 0.12
841, 0.33
842, 0.07
843, 0.19
844, 0.27
845, 0.62
846, 0.31
847, 0.44
848, 0.21
849, 0.16
850, 0.42
851, 0.23
852, 0.25
853, 0.39
854, 0.07
855, 0.25
856, 0.24
857, 0.38
858, 0.24
859, 0.19
860, 0.21
861, 0.26
862, 0.38
863, 0.21
864, 0.22
865, 0.21
866, 0.09
867, 0.19
868, 0.15
869, 0.18
870, 0.23
871, 0.24
872, 0.82
873, 0.46
874, 0.24
875, 0.34
876, 0.19
877, 0.41
878, 0.37
879, 0.24
880, 0.37
881, 0.47
882, 0.25
883, 0.20
884, 0.16
885, 0.86
886, 0.52
887, 0.17
888, 0.86
889, 0.38
890, 0.93
891, 0.28
892, 0.38
893, 0.20
894, 0.08
895, 0.84
896, 0.35
897, 0.20
898, 0.74
899, 0.19
900, 0.38
901, 0.43
902, 0.13
903, 0.66
904, 0.29
905, 0.20
906, 0.63
907, 0.76
908, 0.24
909, 0.32
910, 0.51
911, 0.19
912, 0.25
913, 0.46
914, 0.73
915, 0.25
916, 0.46
917, 0.20
918, 0.21
919, 0.25
920, 0.29
921, 0.26
922, 0.41
923, 0.21
924, 0.38
925, 0.20
926, 0.07
927, 0.31
928, 0.29
929, 0.19
930, 0.31
931, 0.20
932, 0.31
933, 0.15
934, 0.35
935, 0.34
936, 0.31
937, 0.27
938, 0.62
939, 0.29
940, 0.51
941, 0.43
942, 0.17
943, 0.22
944, 0.17
945, 0.23
946, 0.67
947, 0.66
948, 0.82
949, 0.28
950, 0.63
951, 0.37
952, 0.80
953, 0.20
954, 0.13
955, 0.70
956, 0.22
957, 0.56
958, 0.36
959, 0.32
960, 0.47
961, 0.27
962, 0.19
963, 0.24
964, 0.42
965, 0.29
966, 0.43
967, 0.49
968, 0.23
969, 0.27
970, 0.13
971, 0.29
972, 0.11
973, 0.20
974, 0.48
975, 0.28
976, 0.26
977, 0.14
978, 0.29
979, 0.77
980, 0.48
981, 0.04
982, 0.24
983, 0.67
984, 0.24
985, 0.36
986, 0.37
987, 0.29
988, 0.73
989, 0.36
990, 0.88
991, 0.17
992, 0.41
993, 0.64
994, 0.35
995, 0.12
996, 0.21
997, 0.19
998, 0.54
999, 0.17
1000, 0.12
1001, 0.26
1002, 0.57
1003, 0.55
1004, 0.13
1005, 0.59
1006, 0.26
1007, 0.32
1008, 0.21
1009, 0.24
1010, 0.41
1011, 0.14
1012, 0.21
1013, 0.25
1014, 0.29
1015, 0.31
1016, 0.14
1017, 0.11
1018, 0.27
1019, 0.73
1020, 0.11
1021, 0.49
1022, 0.52
1023, 0.20
1024, 0.40
1025, 0.21
1026, 0.87
1027, 0.74
1028, 0.15
1029, 0.22
1030, 0.73
1031, 0.81
1032, 0.74
1033, 0.27
1034, 0.15
1035, 0.28
1036, 0.17
1037, 0.16
1038, 0.26
1039, 0.23
1040, 0.39
1041, 0.51
1042, 0.23
1043, 0.21
1044, 0.86
1045, 0.02
1046, 0.31
1047, 0.34
1048, 0.27
1049, 0.34
1050, 0.23
1051, 0.01
1052, 0.18
1053, 0.19
1054, 0.46
1055, 0.24
1056, 0.55
1057, 0.19
1058, 0.35
1059, 0.25
1060, 0.59
1061, 0.23
1062, 0.52
1063, 0.29
1064, 0.07
1065, 0.19
1066, 0.38
1067, 0.21
1068, 0.44
1069, 0.78
1070, 0.26
1071, 0.49
1072, 0.28
1073, 0.55
1074, 0.75
1075, 0.29
1076, 0.24
1077, 0.35
1078, 0.57
1079, 0.50
1080, 0.37
1081, 0.81
1082, 0.75
1083, 0.38
1084, 0.49
1085, 0.27
1086, 0.30
1087, 0.17
1088, 0.61
1089, 0.51
1090, 0.22
1091, 0.43
1092, 0.60
1093, 0.49
1094, 0.28
1095, 0.63
1096, 0.36
1097, 0.16
1098, 0.32
1099, 0.17
1100, 0.18
1101, 0.21
1102, 0.19
1103, 0.39
1104, 0.54
1105, 0.34
1106, 0.19
1107, 0.17
1108, 0.32
1109, 0.55
1110, 0.58
1111, 0.69
1112, 0.27
1113, 0.41
1114, 0.20
1115, 0.26
1116, 0.26
1117, 0.23
1118, 0.31
1119, 0.22
1120, 0.05
1121, 0.54
1122, 0.26
1123, 0.37
1124, 0.11
1125, 0.59
1126, 0.25
1127, 0.14
1128, 0.45
1129, 0.60
1130, 0.19
1131, 0.39
1132, 0.23
1133, 0.14
1134, 0.11
1135, 0.15
1136, 0.47
1137, 0.20
1138, 0.62
1139, 0.12
1140, 0.21
1141, 0.22
1142, 0.37
1143, 0.30
1144, 0.48
1145, 0.45
1146, 0.44
1147, 0.18
1148, 0.49
1149, 0.17
1150, 0.38
1151, 0.23
1152, 0.23
1153, 0.50
1154, 0.30
1155, 0.50
1156, 0.69
1157, 0.13
1158, 0.33
1159, 0.23
1160, 0.39
1161, 0.36
1162, 0.21
1163, 0.44
1164, 0.14
1165, 0.34
1166, 0.39
1167, 0.15
1168, 0.22
1169, 0.38
1170, 0.21
1171, 0.24
1172, 0.38
1173, 0.20
1174, 0.33
1175, 0.69
1176, 0.23
1177, 0.19
1178, 0.36
1179, 0.16
1180, 0.35
1181, 0.27
1182, 0.11
1183, 0.19
1184, 0.27
1185, 0.51
1186, 0.79
1187, 0.37
1188, 0.22
1189, 0.70
1190, 0.18
1191, 0.51
1192, 0.19
1193, 0.24
1194, 0.02
1195, 0.38
1196, 0.26
1197, 0.60
1198, 0.09
1199, 0.28
1200, 0.64
1201, 0.70
1202, 0.31
1203, 0.16
1204, 0.20
1205, 0.33
1206, 0.27
1207, 0.72
1208, 0.18
1209, 0.03
1210, 0.34
1211, 0.28
1212, 0.32
1213, 0.08
1214, 0.41
1215, 0.52
1216, 0.23
1217, 0.36
1218, 0.41
1219, 0.56
1220, 0.36
1221, 0.17
1222, 0.31
1223, 0.14
1224, 0.30
1225, 0.61
1226, 0.24
1227, 0.19
1228, 0.37
1229, 0.69
1230, 0.63
1231, 0.35
1232, 0.31
1233, 0.26
1234, 0.26
1235, 0.32
1236, 0.29
1237, 0.78
1238, 0.21
1239, 0.25
1240, 0.58
1241, 0.24
1242, 0.36
1243, 0.41
1244, 0.30
1245, 0.69
1246, 0.25
1247, 0.38
1248, 0.10
1249, 0.29
1250, 0.20
1251, 0.26
1252, 0.20
1253, 0.37
1254, 0.22
1255, 0.24
1256, 0.20
1257, 0.59
1258, 0.39
1259, 0.57
1260, 0.02
1261, 0.29
1262, 0.23
1263, 0.79
1264, 0.18
1265, 0.18
1266, 0.50
1267, 0.32
1268, 0.19
1269, 0.35
1270, 0.74
1271, 0.54
1272, 0.49
1273, 0.23
1274, 0.37
1275, 0.28
1276, 0.20
1277, 0.38
1278, 0.40
1279, 0.67
1280, 0.24
1281, 0.36
1282, 0.04
1283, 0.33
1284, 0.55
1285, 0.24
1286, 0.38
1287, 0.48
1288, 0.57
1289, 0.12
1290, 0.53
1291, 0.29
1292, 0.15
1293, 0.20
1294, 0.55
1295, 0.54
1296, 0.50
1297, 0.19
1298, 0.23
1299, 0.16
1300, 0.29
1301, 0.58
1302, 0.33
1303, 0.22
1304, 0.35
1305, 0.33
1306, 0.24
1307, 0.27
1308, 0.37
1309, 0.23
1310, 0.18
1311, 0.42
1312, 0.33
1313, 0.27
1314, 0.40
1315, 0.35
1316, 0.40
1317, 0.18
1318, 0.20
1319, 0.17
1320, 0.14
1321, 0.16
1322, 0.14
1323, 0.68
1324, 0.79
1325, 0.35
1326, 0.33
1327, 0.60
1328, 0.42
1329, 0.29
1330, 0.58
1331, 0.43
1332, 0.44
1333, 0.07
1334, 0.12
1335, 0.47
1336, 0.18
1337, 0.37
1338, 0.30
1339, 0.35
1340, 0.14
1341, 0.14
1342, 0.34
1343, 0.78
1344, 0.29
1345, 0.51
1346, 0.31
1347, 0.40
1348, 0.27
1349, 0.14
1350, 0.17
1351, 0.55
1352, 0.77
1353, 0.21
1354, 0.79
1355, 0.08
1356, 0.38
1357, 0.26
1358, 0.19
1359, 0.23
1360, 0.28
1361, 0.27
1362, 0.45
1363, 0.16
1364, 0.39
1365, 0.13
1366, 0.15
1367, 0.21
1368, 0.61
1369, 0.21
1370, 0.47
1371, 0.49
1372, 0.16
1373, 0.20
1374, 0.22
1375, 0.37
1376, 0.42
1377, 0.20
1378, 0.21
1379, 0.31
1380, 0.30
1381, 0.22
1382, 0.43
1383, 0.29
1384, 0.24
1385, 0.35
1386, 0.37
1387, 0.19
1388, 0.31
1389, 0.30
1390, 0.29
1391, 0.16
1392, 0.45
1393, 0.36
1394, 0.22
1395, 0.12
1396, 0.82
1397, 0.34
1398, 0.16
1399, 0.39
1400, 0.50
1401, 0.25
1402, 0.38
1403, 0.48
1404, 0.41
1405, 0.49
1406, 0.45
1407, 0.66
1408, 0.31
1409, 0.38
1410, 0.32
1411, 0.10
1412, 0.17
1413, 0.15
1414, 0.14
1415, 0.14
1416, 0.21
1417, 0.12
1418, 0.04
1419, 0.77
1420, 0.52
1421, 0.26
1422, 0.64
1423, 0.18
1424, 0.15
1425, 0.34
1426, 0.10
1427, 0.78
1428, 0.20
1429, 0.36
1430, 0.31
1431, 0.45
1432, 0.34
1433, 0.27
1434, 0.38
1435, 0.80
1436, 0.62
1437, 0.38
1438, 0.53
1439, 0.24
1440, 0.20
1441, 0.61
1442, 0.53
1443, 0.26
1444, 0.34
1445, 0.22
1446, 0.35
1447, 0.23
1448, 0.30
1449, 0.31
1450, 0.26
1451, 0.46
1452, 0.20
1453, 0.22
1454, 0.56
1455, 0.19
1456, 0.53
1457, 0.50
1458, 0.24
1459, 0.23
1460, 0.29
1461, 0.22
1462, 0.54
1463, 0.21
1464, 0.23
1465, 0.44
1466, 0.24
1467, 0.12
1468, 0.19
1469, 0.08
1470, 0.51
1471, 0.29
1472, 0.15
1473, 0.19
1474, 0.43
1475, 0.57
1476, 0.24
1477, 0.21
1478, 0.10
1479, 0.16
1480, 0.66
1481, 0.39
1482, 0.28
1483, 0.84
1484, 0.35
1485, 0.34
1486, 0.20
1487, 0.32
1488, 0.17
1489, 0.38
1490, 0.37
1491, 0.27
1492, 0.54
1493, 0.08
1494, 0.68
1495, 0.35
1496, 0.14
1497, 0.17
1498, 0.27
1499, 0.20
1500, 0.70
1501, 0.71
1502, 0.26
1503, 0.47
1504, 0.41
1505, 0.31
1506, 0.31
1507, 0.24
1508, 0.48
1509, 0.54
1510, 0.56
1511, 0.43
1512, 0.53
1513, 0.67
1514, 0.24
1515, 0.17
1516, 0.23
1517, 0.14
1518, 0.02
1519, 0.45
1520, 0.30
1521, 0.08
1522, 0.21
1523, 0.43
1524, 0.18
1525, 0.61
1526, 0.19
1527, 0.15
1528, 0.14
1529, 0.86
1530, 0.32
1531, 0.54
1532, 0.42
1533, 0.48
1534, 0.28
1535, 0.34
1536, 0.77
1537, 0.30
1538, 0.18
1539, 0.19
1540, 0.08
1541, 0.16
1542, 0.16
1543, 0.21
1544, 0.54
1545, 0.17
1546, 0.32
1547, 0.22
1548, 0.44
1549, 0.27
1550, 0.32
1551, 0.28
1552, 0.22
1553, 0.26
1554, 0.23
1555, 0.24
1556, 0.33
1557, 0.13
1558, 0.27
1559, 0.27
1560, 0.17
1561, 0.19
1562, 0.12
1563, 0.31
1564, 0.27
1565, 0.15
1566, 0.13
1567, 0.60
1568, 0.49
1569, 0.58
1570, 0.29
1571, 0.04
1572, 0.17
1573, 0.21
1574, 0.54
1575, 0.20
1576, 0.17
1577, 0.27
1578, 0.28
1579, 0.19
1580, 0.40
1581, 0.38
1582, 0.22
1583, 0.15
1584, 0.31
1585, 0.93
1586, 0.19
1587, 0.13
1588, 0.36
1589, 0.76
1590, 0.30
1591, 0.11
1592, 0.14
1593, 0.13
1594, 0.19
1595, 0.29
1596, 0.80
1597, 0.18
1598, 0.24
1599, 0.40
1600, 0.29
1601, 0.66
1602, 0.31
1603, 0.39
1604, 0.25
1605, 0.19
1606, 0.37
1607, 0.41
1608, 0.15
1609, 0.13
1610, 0.62
1611, 0.38
1612, 0.25
1613, 0.36
1614, 0.37
1615, 0.46
1616, 0.98
1617, 0.51
1618, 0.36
1619, 0.20
1620, 0.16
1621, 0.63
1622, 0.31
1623, 0.32
1624, 0.25
1625, 0.46
1626, 0.26
1627, 0.40
1628, 0.08
1629, 0.26
1630, 0.00
1631, 0.25
1632, 0.25
1633, 0.48
1634, 0.29
1635, 0.30
1636, 0.20
1637, 0.48
1638, 0.23
1639, 0.21
1640, 0.28
1641, 0.76
1642, 0.19
1643, 0.24
1644, 0.59
1645, 0.61
1646, 0.49
1647, 0.54
1648, 0.59
1649, 0.26
1650, 0.27
1651, 0.16
1652, 0.28
1653, 0.74
1654, 0.83
1655, 0.28
1656, 0.23
1657, 0.47
1658, 0.17
1659, 0.65
1660, 0.34
1661, 0.19
1662, 0.35
1663, 0.24
1664, 0.75
1665, 0.30
1666, 0.12
1667, 0.47
1668, 0.31
1669, 0.76
1670, 0.12
1671, 0.20
1672, 0.49
1673, 0.78
1674, 0.19
1675, 0.53
1676, 0.22
1677, 0.59
1678, 0.61
1679, 0.25
1680, 0.28
1681, 0.18
1682, 0.56
1683, 0.49
1684, 0.14
1685, 0.71
1686, 0.87
1687, 0.32
1688, 0.63
1689, 0.17
1690, 0.40
1691, 0.21
1692, 0.49
1693, 0.49
1694, 0.31
1695, 0.33
1696, 0.37
1697, 0.22
1698, 0.31
1699, 0.15
1700, 0.24
1701, 0.36
1702, 0.41
1703, 0.23
1704, 0.32
1705, 0.46
1706, 0.34
1707, 0.35
1708, 0.13
1709, 0.29
1710, 0.59
1711, 0.75
1712, 0.65
1713, 0.45
1714, 0.28
1715, 0.17
1716, 0.66
1717, 0.35
1718, 0.47
1719, 0.27
1720, 0.14
1721, 0.28
1722, 0.43
1723, 0.26
1724, 0.21
1725, 0.42
1726, 0.09
1727, 0.49
1728, 0.22
1729, 0.74
1730, 0.37
1731, 0.28
1732, 0.23
1733, 0.30
1734, 0.53
1735, 0.44
1736, 0.40
1737, 0.29
1738, 0.37
1739, 0.85
1740, 0.48
1741, 0.13
1742, 0.44
1743, 0.22
1744, 0.41
1745, 0.35
1746, 0.20
1747, 0.26
1748, 0.09
1749, 0.80
1750, 0.33
1751, 0.34
1752, 0.30
1753, 0.30
1754, 0.44
1755, 0.54
1756, 0.46
1757, 0.34
1758, 0.33
1759, 0.21
1760, 0.17
1761, 0.12
1762, 0.09
1763, 0.27
1764, 0.46
1765, 0.10
1766, 0.71
1767, 0.21
1768, 0.22
1769, 0.22
1770, 0.25
1771, 0.67
1772, 0.31
1773, 0.16
1774, 0.40
1775, 0.15
1776, 0.17
1777, 0.40
1778, 0.25
1779, 0.14
1780, 0.57
1781, 0.22
1782, 0.32
1783, 0.15
1784, 0.36
1785, 0.33
1786, 0.01
1787, 0.17
1788, 0.31
1789, 0.42
1790, 0.30
1791, 0.31
1792, 0.22
1793, 0.10
1794, 0.23
1795, 0.19
1796, 0.33
1797, 0.56
1798, 0.24
1799, 0.27
1800, 0.26
1801, 0.21
1802, 0.47
1803, 0.86
1804, 0.16
1805, 0.42
1806, 0.19
1807, 0.16
1808, 0.30
1809, 0.46
1810, 0.23
1811, 0.29
1812, 0.37
1813, 0.17
1814, 0.56
1815, 0.20
1816, 0.05
1817, 0.41
1818, 0.40
1819, 0.21
1820, 0.25
1821, 0.30
1822, 0.25
1823, 0.22
1824, 0.38
1825, 0.28
1826, 0.20
1827, 0.42
1828, 0.20
1829, 0.22
1830, 0.39
1831, 0.11
1832, 0.25
1833, 0.20
1834, 0.16
1835, 0.20
1836, 0.35
1837, 0.24
1838, 0.49
1839, 0.74
1840, 0.44
1841, 0.45
1842, 0.07
1843, 0.66
1844, 0.28
1845, 0.43
1846, 0.37
1847, 0.22
1848, 0.51
1849, 0.20
1850, 0.43
1851, 0.44
1852, 0.37
1853, 0.25
1854, 0.13
1855, 0.78
1856, 0.11
1857, 0.31
1858, 0.39
1859, 0.38
1860, 0.21
1861, 0.19
1862, 0.21
1863, 0.47
1864, 0.21
1865, 0.15
1866, 0.32
1867, 0.19
1868, 0.42
1869, 0.40
1870, 0.15
1871, 0.31
1872, 0.24
