ID,Prob1
449, 0.19
450, 1.00
451, 0.14
452, 0.24
453, 0.74
454, 0.31
455, 0.63
456, 0.43
457, 0.29
458, 0.17
459, 0.29
460, 0.24
461, 0.33
462, 0.19
463, 0.66
464, 0.14
465, 0.26
466, 0.69
467, 0.44
468, 0.27
469, 0.27
470, 0.35
471, 0.18
472, 0.37
473, 0.39
474, 0.26
475, 0.22
476, 0.19
477, 0.19
478, 0.21
479, 0.34
480, 0.20
481, 0.14
482, 0.14
483, 0.37
484, 0.66
485, 0.62
486, 0.24
487, 0.41
488, 0.32
489, 0.30
490, 0.14
491, 0.31
492, 0.20
493, 0.25
494, 0.24
495, 0.32
496, 0.48
497, 0.30
498, 0.73
499, 0.32
500, 0.18
501, 0.28
502, 0.73
503, 0.37
504, 0.27
505, 0.40
506, 0.27
507, 0.46
508, 0.19
509, 0.21
510, 0.23
511, 0.33
512, 0.19
513, 0.77
514, 0.22
515, 0.37
516, 0.32
517, 0.45
518, 0.81
519, 0.28
520, 0.24
521, 0.84
522, 0.36
523, 0.33
524, 0.31
525, 0.57
526, 0.66
527, 0.46
528, 0.16
529, 0.16
530, 0.23
531, 0.13
532, 0.08
533, 0.21
534, 0.47
535, 0.32
536, 0.37
537, 0.24
538, 0.31
539, 0.47
540, 0.23
541, 0.38
542, 0.24
543, 0.65
544, 0.18
545, 0.72
546, 0.23
547, 0.26
548, 0.12
549, 0.38
550, 0.22
551, 0.22
552, 0.29
553, 0.34
554, 0.23
555, 0.24
556, 0.42
557, 0.45
558, 0.31
559, 0.78
560, 0.28
561, 0.22
562, 0.24
563, 0.23
564, 0.59
565, 0.19
566, 0.26
567, 0.21
568, 0.37
569, 0.74
570, 0.15
571, 0.47
572, 0.06
573, 0.25
574, 0.64
575, 0.37
576, 0.27
577, 0.18
578, 0.13
579, 0.18
580, 0.31
581, 0.48
582, 0.35
583, 0.23
584, 0.23
585, 0.18
586, 0.11
587, 0.20
588, 0.47
589, 0.31
590, 0.83
591, 0.20
592, 0.31
593, 0.51
594, 0.50
595, 0.13
596, 0.35
597, 0.34
598, 0.28
599, 0.60
600, 0.43
601, 0.47
602, 0.30
603, 0.27
604, 0.45
605, 0.35
606, 0.29
607, 0.25
608, 0.43
609, 0.51
610, 0.40
611, 0.39
612, 0.32
613, 0.28
614, 0.34
615, 0.47
616, 0.54
617, 0.37
618, 0.79
619, 0.10
620, 0.25
621, 0.17
622, 0.63
623, 0.44
624, 0.16
625, 0.35
626, 0.00
627, 0.37
628, 0.21
629, 0.42
630, 0.23
631, 0.18
632, 0.57
633, 0.38
634, 0.58
635, 0.40
636, 0.68
637, 0.54
638, 0.06
639, 0.35
640, 0.00
641, 0.26
642, 0.32
643, 0.18
644, 0.24
645, 0.61
646, 0.30
647, 0.29
648, 0.17
649, 0.41
650, 0.35
651, 0.22
652, 0.49
653, 0.24
654, 0.57
655, 0.41
656, 0.38
657, 0.46
658, 0.03
659, 0.45
660, 0.56
661, 0.25
662, 0.26
663, 0.03
664, 0.40
665, 0.25
666, 0.36
667, 0.19
668, 0.33
669, 0.30
670, 0.25
671, 0.39
672, 0.46
673, 0.41
674, 0.19
675, 0.19
676, 0.44
677, 0.21
678, 0.20
679, 0.51
680, 0.31
681, 0.37
682, 0.24
683, 0.20
684, 0.13
685, 0.43
686, 0.15
687, 0.11
688, 0.29
689, 0.19
690, 0.12
691, 0.66
692, 0.34
693, 0.30
694, 0.32
695, 0.31
696, 0.21
697, 0.18
698, 0.93
699, 0.07
700, 0.38
701, 0.30
702, 0.67
703, 0.44
704, 0.34
705, 0.47
706, 0.32
707, 0.19
708, 0.59
709, 0.42
710, 0.60
711, 0.36
712, 0.25
713, 0.29
714, 0.21
715, 0.36
716, 0.71
717, 0.62
718, 0.53
719, 0.60
720, 0.49
721, 0.14
722, 0.30
723, 0.22
724, 0.20
725, 0.28
726, 0.39
727, 0.27
728, 0.25
729, 0.19
730, 0.17
731, 0.67
732, 0.51
733, 0.24
734, 0.48
735, 0.50
736, 0.24
737, 0.26
738, 0.56
739, 0.45
740, 0.31
741, 0.24
742, 0.50
743, 0.37
744, 0.25
745, 0.32
746, 0.49
747, 0.23
748, 0.35
749, 0.39
750, 0.14
751, 0.41
752, 0.16
753, 0.34
754, 0.39
755, 0.39
756, 0.45
757, 0.86
758, 0.39
759, 0.10
760, 0.53
761, 0.30
762, 0.31
763, 0.67
764, 0.21
765, 0.31
766, 0.85
767, 0.18
768, 0.30
769, 0.27
770, 0.38
771, 0.37
772, 0.24
773, 0.21
774, 0.46
775, 0.27
776, 0.45
777, 0.38
778, 0.35
779, 0.16
780, 0.71
781, 0.59
782, 0.35
783, 0.24
784, 0.42
785, 0.26
786, 0.38
787, 0.23
788, 0.14
789, 0.33
790, 0.27
791, 0.45
792, 0.18
793, 0.51
794, 0.28
795, 0.39
796, 0.28
797, 0.44
798, 0.29
799, 0.20
800, 0.51
801, 0.23
802, 0.53
803, 0.27
804, 0.67
805, 0.33
806, 0.43
807, 0.09
808, 0.37
809, 0.33
810, 0.36
811, 0.68
812, 0.33
813, 0.18
814, 0.30
815, 0.29
816, 0.25
817, 0.18
818, 0.39
819, 0.16
820, 0.79
821, 0.16
822, 0.18
823, 0.13
824, 0.28
825, 0.19
826, 0.00
827, 0.31
828, 0.41
829, 0.26
830, 0.18
831, 0.15
832, 0.61
833, 0.37
834, 0.46
835, 0.60
836, 0.33
837, 0.16
838, 0.27
839, 0.20
840, 0.15
841, 0.30
842, 0.09
843, 0.23
844, 0.45
845, 0.67
846, 0.36
847, 0.46
848, 0.22
849, 0.18
850, 0.44
851, 0.22
852, 0.43
853, 0.62
854, 0.08
855, 0.27
856, 0.19
857, 0.13
858, 0.26
859, 0.18
860, 0.14
861, 0.55
862, 0.34
863, 0.11
864, 0.21
865, 0.32
866, 0.30
867, 0.20
868, 0.20
869, 0.14
870, 0.25
871, 0.23
872, 0.78
873, 0.53
874, 0.27
875, 0.43
876, 0.19
877, 0.33
878, 0.21
879, 0.15
880, 0.22
881, 0.52
882, 0.26
883, 0.22
884, 0.37
885, 0.91
886, 0.49
887, 0.10
888, 0.77
889, 0.40
890, 0.94
891, 0.27
892, 0.22
893, 0.10
894, 0.01
895, 0.81
896, 0.43
897, 0.28
898, 0.71
899, 0.39
900, 0.35
901, 0.29
902, 0.14
903, 0.62
904, 0.32
905, 0.19
906, 0.66
907, 0.79
908, 0.31
909, 0.36
910, 0.23
911, 0.21
912, 0.33
913, 0.41
914, 0.72
915, 0.15
916, 0.38
917, 0.19
918, 0.21
919, 0.26
920, 0.35
921, 0.32
922, 0.48
923, 0.17
924, 0.30
925, 0.15
926, 0.07
927, 0.52
928, 0.29
929, 0.25
930, 0.42
931, 0.16
932, 0.29
933, 0.31
934, 0.32
935, 0.37
936, 0.33
937, 0.33
938, 0.64
939, 0.32
940, 0.56
941, 0.40
942, 0.37
943, 0.20
944, 0.12
945, 0.11
946, 0.81
947, 0.66
948, 0.61
949, 0.22
950, 0.66
951, 0.45
952, 0.77
953, 0.35
954, 0.18
955, 0.75
956, 0.22
957, 0.65
958, 0.43
959, 0.30
960, 0.49
961, 0.31
962, 0.19
963, 0.26
964, 0.48
965, 0.33
966, 0.47
967, 0.40
968, 0.21
969, 0.25
970, 0.42
971, 0.35
972, 0.15
973, 0.31
974, 0.53
975, 0.17
976, 0.28
977, 0.25
978, 0.31
979, 0.58
980, 0.23
981, 0.16
982, 0.23
983, 0.59
984, 0.31
985, 0.26
986, 0.37
987, 0.29
988, 0.73
989, 0.30
990, 0.68
991, 0.15
992, 0.35
993, 0.59
994, 0.39
995, 0.17
996, 0.31
997, 0.18
998, 0.68
999, 0.18
1000, 0.10
1001, 0.21
1002, 0.59
1003, 0.51
1004, 0.22
1005, 0.47
1006, 0.28
1007, 0.24
1008, 0.32
1009, 0.22
1010, 0.39
1011, 0.22
1012, 0.24
1013, 0.19
1014, 0.24
1015, 0.47
1016, 0.14
1017, 0.22
1018, 0.37
1019, 0.68
1020, 0.18
1021, 0.42
1022, 0.63
1023, 0.19
1024, 0.50
1025, 0.20
1026, 0.75
1027, 0.69
1028, 0.10
1029, 0.25
1030, 0.71
1031, 0.73
1032, 0.44
1033, 0.24
1034, 0.23
1035, 0.27
1036, 0.20
1037, 0.32
1038, 0.20
1039, 0.24
1040, 0.49
1041, 0.58
1042, 0.39
1043, 0.18
1044, 0.74
1045, 0.20
1046, 0.32
1047, 0.28
1048, 0.35
1049, 0.38
1050, 0.18
1051, 0.00
1052, 0.18
1053, 0.19
1054, 0.31
1055, 0.25
1056, 0.53
1057, 0.25
1058, 0.47
1059, 0.29
1060, 0.59
1061, 0.23
1062, 0.56
1063, 0.20
1064, 0.09
1065, 0.23
1066, 0.38
1067, 0.22
1068, 0.45
1069, 0.69
1070, 0.25
1071, 0.43
1072, 0.27
1073, 0.55
1074, 0.79
1075, 0.29
1076, 0.28
1077, 0.39
1078, 0.59
1079, 0.55
1080, 0.23
1081, 0.69
1082, 0.68
1083, 0.48
1084, 0.58
1085, 0.19
1086, 0.23
1087, 0.16
1088, 0.56
1089, 0.62
1090, 0.25
1091, 0.44
1092, 0.62
1093, 0.43
1094, 0.29
1095, 0.73
1096, 0.34
1097, 0.16
1098, 0.31
1099, 0.21
1100, 0.24
1101, 0.21
1102, 0.11
1103, 0.49
1104, 0.47
1105, 0.36
1106, 0.16
1107, 0.31
1108, 0.38
1109, 0.54
1110, 0.40
1111, 0.72
1112, 0.25
1113, 0.37
1114, 0.18
1115, 0.31
1116, 0.25
1117, 0.18
1118, 0.37
1119, 0.33
1120, 0.11
1121, 0.48
1122, 0.23
1123, 0.35
1124, 0.08
1125, 0.68
1126, 0.29
1127, 0.20
1128, 0.49
1129, 0.58
1130, 0.26
1131, 0.55
1132, 0.15
1133, 0.14
1134, 0.20
1135, 0.20
1136, 0.38
1137, 0.16
1138, 0.55
1139, 0.15
1140, 0.28
1141, 0.16
1142, 0.49
1143, 0.36
1144, 0.42
1145, 0.51
1146, 0.30
1147, 0.18
1148, 0.53
1149, 0.13
1150, 0.38
1151, 0.18
1152, 0.25
1153, 0.51
1154, 0.36
1155, 0.22
1156, 0.74
1157, 0.08
1158, 0.42
1159, 0.27
1160, 0.39
1161, 0.29
1162, 0.22
1163, 0.32
1164, 0.22
1165, 0.43
1166, 0.47
1167, 0.07
1168, 0.21
1169, 0.44
1170, 0.22
1171, 0.28
1172, 0.35
1173, 0.15
1174, 0.35
1175, 0.57
1176, 0.30
1177, 0.24
1178, 0.47
1179, 0.14
1180, 0.20
1181, 0.28
1182, 0.05
1183, 0.21
1184, 0.18
1185, 0.47
1186, 0.69
1187, 0.29
1188, 0.23
1189, 0.53
1190, 0.13
1191, 0.45
1192, 0.09
1193, 0.31
1194, 0.08
1195, 0.49
1196, 0.28
1197, 0.55
1198, 0.14
1199, 0.31
1200, 0.43
1201, 0.59
1202, 0.36
1203, 0.18
1204, 0.20
1205, 0.31
1206, 0.38
1207, 0.56
1208, 0.22
1209, 0.18
1210, 0.31
1211, 0.29
1212, 0.37
1213, 0.08
1214, 0.32
1215, 0.36
1216, 0.27
1217, 0.26
1218, 0.31
1219, 0.39
1220, 0.40
1221, 0.11
1222, 0.28
1223, 0.28
1224, 0.31
1225, 0.49
1226, 0.29
1227, 0.26
1228, 0.37
1229, 0.65
1230, 0.63
1231, 0.29
1232, 0.24
1233, 0.35
1234, 0.21
1235, 0.26
1236, 0.26
1237, 0.70
1238, 0.25
1239, 0.28
1240, 0.45
1241, 0.26
1242, 0.42
1243, 0.36
1244, 0.30
1245, 0.55
1246, 0.24
1247, 0.37
1248, 0.14
1249, 0.39
1250, 0.24
1251, 0.24
1252, 0.34
1253, 0.30
1254, 0.20
1255, 0.23
1256, 0.29
1257, 0.58
1258, 0.26
1259, 0.61
1260, 0.02
1261, 0.32
1262, 0.24
1263, 0.62
1264, 0.23
1265, 0.13
1266, 0.31
1267, 0.30
1268, 0.15
1269, 0.35
1270, 0.69
1271, 0.52
1272, 0.57
1273, 0.47
1274, 0.46
1275, 0.34
1276, 0.21
1277, 0.46
1278, 0.38
1279, 0.56
1280, 0.29
1281, 0.29
1282, 0.06
1283, 0.45
1284, 0.63
1285, 0.23
1286, 0.35
1287, 0.60
1288, 0.58
1289, 0.02
1290, 0.54
1291, 0.34
1292, 0.13
1293, 0.16
1294, 0.52
1295, 0.59
1296, 0.56
1297, 0.14
1298, 0.29
1299, 0.20
1300, 0.36
1301, 0.40
1302, 0.39
1303, 0.24
1304, 0.24
1305, 0.39
1306, 0.27
1307, 0.16
1308, 0.41
1309, 0.16
1310, 0.22
1311, 0.34
1312, 0.29
1313, 0.32
1314, 0.43
1315, 0.41
1316, 0.47
1317, 0.18
1318, 0.32
1319, 0.25
1320, 0.19
1321, 0.16
1322, 0.18
1323, 0.55
1324, 0.61
1325, 0.35
1326, 0.26
1327, 0.52
1328, 0.40
1329, 0.29
1330, 0.61
1331, 0.60
1332, 0.51
1333, 0.11
1334, 0.20
1335, 0.32
1336, 0.18
1337, 0.45
1338, 0.30
1339, 0.26
1340, 0.07
1341, 0.15
1342, 0.34
1343, 0.56
1344, 0.29
1345, 0.53
1346, 0.36
1347, 0.50
1348, 0.42
1349, 0.02
1350, 0.20
1351, 0.60
1352, 0.65
1353, 0.23
1354, 0.86
1355, 0.17
1356, 0.34
1357, 0.19
1358, 0.13
1359, 0.16
1360, 0.27
1361, 0.40
1362, 0.35
1363, 0.18
1364, 0.15
1365, 0.19
1366, 0.14
1367, 0.16
1368, 0.35
1369, 0.40
1370, 0.44
1371, 0.58
1372, 0.23
1373, 0.40
1374, 0.27
1375, 0.27
1376, 0.44
1377, 0.26
1378, 0.30
1379, 0.32
1380, 0.32
1381, 0.28
1382, 0.51
1383, 0.26
1384, 0.20
1385, 0.33
1386, 0.36
1387, 0.16
1388, 0.26
1389, 0.27
1390, 0.29
1391, 0.23
1392, 0.34
1393, 0.43
1394, 0.27
1395, 0.26
1396, 0.64
1397, 0.38
1398, 0.05
1399, 0.41
1400, 0.49
1401, 0.21
1402, 0.54
1403, 0.64
1404, 0.42
1405, 0.38
1406, 0.45
1407, 0.51
1408, 0.30
1409, 0.34
1410, 0.34
1411, 0.09
1412, 0.21
1413, 0.30
1414, 0.15
1415, 0.22
1416, 0.22
1417, 0.11
1418, 0.12
1419, 0.72
1420, 0.37
1421, 0.27
1422, 0.63
1423, 0.16
1424, 0.19
1425, 0.36
1426, 0.20
1427, 0.72
1428, 0.19
1429, 0.38
1430, 0.50
1431, 0.25
1432, 0.30
1433, 0.20
1434, 0.41
1435, 0.85
1436, 0.62
1437, 0.34
1438, 0.33
1439, 0.31
1440, 0.24
1441, 0.55
1442, 0.57
1443, 0.22
1444, 0.41
1445, 0.27
1446, 0.35
1447, 0.31
1448, 0.31
1449, 0.34
1450, 0.28
1451, 0.41
1452, 0.26
1453, 0.20
1454, 0.42
1455, 0.22
1456, 0.44
1457, 0.59
1458, 0.27
1459, 0.29
1460, 0.38
1461, 0.26
1462, 0.51
1463, 0.16
1464, 0.20
1465, 0.39
1466, 0.21
1467, 0.07
1468, 0.21
1469, 0.10
1470, 0.37
1471, 0.23
1472, 0.15
1473, 0.27
1474, 0.37
1475, 0.57
1476, 0.38
1477, 0.22
1478, 0.06
1479, 0.14
1480, 0.67
1481, 0.22
1482, 0.20
1483, 0.73
1484, 0.29
1485, 0.33
1486, 0.22
1487, 0.44
1488, 0.10
1489, 0.47
1490, 0.24
1491, 0.46
1492, 0.54
1493, 0.14
1494, 0.37
1495, 0.23
1496, 0.21
1497, 0.32
1498, 0.33
1499, 0.22
1500, 0.79
1501, 0.61
1502, 0.20
1503, 0.56
1504, 0.43
1505, 0.34
1506, 0.31
1507, 0.26
1508, 0.52
1509, 0.53
1510, 0.62
1511, 0.39
1512, 0.38
1513, 0.47
1514, 0.21
1515, 0.22
1516, 0.24
1517, 0.17
1518, 0.00
1519, 0.40
1520, 0.32
1521, 0.12
1522, 0.29
1523, 0.44
1524, 0.21
1525, 0.40
1526, 0.31
1527, 0.18
1528, 0.12
1529, 0.74
1530, 0.42
1531, 0.52
1532, 0.42
1533, 0.28
1534, 0.27
1535, 0.36
1536, 0.60
1537, 0.38
1538, 0.28
1539, 0.24
1540, 0.21
1541, 0.15
1542, 0.15
1543, 0.23
1544, 0.41
1545, 0.15
1546, 0.24
1547, 0.19
1548, 0.34
1549, 0.22
1550, 0.27
1551, 0.28
1552, 0.25
1553, 0.32
1554, 0.21
1555, 0.29
1556, 0.37
1557, 0.20
1558, 0.30
1559, 0.33
1560, 0.26
1561, 0.17
1562, 0.17
1563, 0.28
1564, 0.24
1565, 0.30
1566, 0.18
1567, 0.28
1568, 0.42
1569, 0.48
1570, 0.30
1571, 0.21
1572, 0.16
1573, 0.20
1574, 0.65
1575, 0.18
1576, 0.22
1577, 0.34
1578, 0.31
1579, 0.14
1580, 0.27
1581, 0.40
1582, 0.18
1583, 0.27
1584, 0.36
1585, 0.75
1586, 0.17
1587, 0.19
1588, 0.44
1589, 0.78
1590, 0.49
1591, 0.05
1592, 0.15
1593, 0.22
1594, 0.00
1595, 0.29
1596, 0.68
1597, 0.18
1598, 0.26
1599, 0.46
1600, 0.29
1601, 0.58
1602, 0.25
1603, 0.38
1604, 0.22
1605, 0.21
1606, 0.43
1607, 0.44
1608, 0.14
1609, 0.13
1610, 0.41
1611, 0.40
1612, 0.32
1613, 0.35
1614, 0.38
1615, 0.47
1616, 0.88
1617, 0.45
1618, 0.31
1619, 0.19
1620, 0.19
1621, 0.80
1622, 0.32
1623, 0.22
1624, 0.33
1625, 0.48
1626, 0.28
1627, 0.42
1628, 0.17
1629, 0.30
1630, 0.00
1631, 0.29
1632, 0.24
1633, 0.56
1634, 0.27
1635, 0.48
1636, 0.17
1637, 0.57
1638, 0.18
1639, 0.21
1640, 0.31
1641, 0.81
1642, 0.13
1643, 0.26
1644, 0.41
1645, 0.65
1646, 0.55
1647, 0.61
1648, 0.56
1649, 0.43
1650, 0.30
1651, 0.18
1652, 0.24
1653, 0.66
1654, 0.79
1655, 0.40
1656, 0.30
1657, 0.49
1658, 0.19
1659, 0.57
1660, 0.16
1661, 0.09
1662, 0.29
1663, 0.22
1664, 0.72
1665, 0.20
1666, 0.11
1667, 0.44
1668, 0.50
1669, 0.85
1670, 0.19
1671, 0.28
1672, 0.38
1673, 0.75
1674, 0.32
1675, 0.52
1676, 0.20
1677, 0.52
1678, 0.55
1679, 0.24
1680, 0.31
1681, 0.22
1682, 0.53
1683, 0.36
1684, 0.13
1685, 0.81
1686, 0.63
1687, 0.42
1688, 0.46
1689, 0.16
1690, 0.34
1691, 0.35
1692, 0.70
1693, 0.73
1694, 0.38
1695, 0.28
1696, 0.36
1697, 0.27
1698, 0.22
1699, 0.24
1700, 0.25
1701, 0.42
1702, 0.53
1703, 0.30
1704, 0.28
1705, 0.55
1706, 0.43
1707, 0.39
1708, 0.15
1709, 0.27
1710, 0.48
1711, 0.72
1712, 0.47
1713, 0.35
1714, 0.30
1715, 0.30
1716, 0.68
1717, 0.37
1718, 0.36
1719, 0.46
1720, 0.16
1721, 0.25
1722, 0.45
1723, 0.29
1724, 0.44
1725, 0.53
1726, 0.06
1727, 0.37
1728, 0.17
1729, 0.74
1730, 0.52
1731, 0.27
1732, 0.37
1733, 0.32
1734, 0.47
1735, 0.26
1736, 0.45
1737, 0.21
1738, 0.37
1739, 0.79
1740, 0.41
1741, 0.29
1742, 0.36
1743, 0.14
1744, 0.28
1745, 0.33
1746, 0.24
1747, 0.19
1748, 0.12
1749, 0.78
1750, 0.27
1751, 0.33
1752, 0.38
1753, 0.32
1754, 0.35
1755, 0.44
1756, 0.48
1757, 0.28
1758, 0.39
1759, 0.19
1760, 0.17
1761, 0.08
1762, 0.13
1763, 0.23
1764, 0.39
1765, 0.19
1766, 0.75
1767, 0.15
1768, 0.25
1769, 0.26
1770, 0.26
1771, 0.61
1772, 0.37
1773, 0.14
1774, 0.37
1775, 0.53
1776, 0.33
1777, 0.44
1778, 0.25
1779, 0.21
1780, 0.54
1781, 0.31
1782, 0.32
1783, 0.14
1784, 0.34
1785, 0.26
1786, 0.13
1787, 0.19
1788, 0.35
1789, 0.34
1790, 0.24
1791, 0.26
1792, 0.26
1793, 0.08
1794, 0.13
1795, 0.05
1796, 0.27
1797, 0.54
1798, 0.20
1799, 0.29
1800, 0.42
1801, 0.20
1802, 0.44
1803, 0.83
1804, 0.20
1805, 0.41
1806, 0.18
1807, 0.15
1808, 0.32
1809, 0.49
1810, 0.29
1811, 0.36
1812, 0.37
1813, 0.19
1814, 0.54
1815, 0.16
1816, 0.16
1817, 0.29
1818, 0.29
1819, 0.12
1820, 0.49
1821, 0.46
1822, 0.38
1823, 0.24
1824, 0.81
1825, 0.24
1826, 0.17
1827, 0.61
1828, 0.29
1829, 0.23
1830, 0.37
1831, 0.29
1832, 0.18
1833, 0.24
1834, 0.29
1835, 0.19
1836, 0.22
1837, 0.37
1838, 0.49
1839, 0.69
1840, 0.27
1841, 0.60
1842, 0.17
1843, 0.58
1844, 0.28
1845, 0.41
1846, 0.61
1847, 0.17
1848, 0.33
1849, 0.25
1850, 0.40
1851, 0.39
1852, 0.43
1853, 0.23
1854, 0.20
1855, 0.73
1856, 0.16
1857, 0.30
1858, 0.41
1859, 0.39
1860, 0.23
1861, 0.16
1862, 0.18
1863, 0.65
1864, 0.20
1865, 0.19
1866, 0.48
1867, 0.20
1868, 0.37
1869, 0.51
1870, 0.11
1871, 0.32
1872, 0.13
